type,days_for_shipment__scheduled,benefit_per_order,late_delivery_risk,department_name,market,order_item_discount_rate,product_price,transaction_id
CASH,4,81.98999786,1,Apparel,Europe,0.180000007,357.1000061,T8022
CASH,4,50.09999847,1,Apparel,Europe,0.180000007,129.9900055,T8023
CASH,4,37.31000137,0,Apparel,Europe,0.180000007,129.9900055,T8024
CASH,4,-271.8099976,0,Apparel,Europe,0.180000007,129.9900055,T8025
CASH,4,31.20000076,1,Apparel,Europe,0.200000003,129.9900055,T8026
CASH,4,33.79999924,1,Apparel,Europe,0.200000003,129.9900055,T8027
CASH,4,9.050000191,1,Apparel,Europe,0.200000003,129.9900055,T8028
CASH,4,32.54999924,0,Apparel,Europe,0.200000003,129.9900055,T8029
CASH,4,32.54999924,0,Apparel,Europe,0.200000003,129.9900055,T8030
CASH,4,7.28000021,0,Apparel,Europe,0.200000003,129.9900055,T8031
CASH,4,46.79999924,0,Apparel,Europe,0.25,129.9900055,T8032
CASH,4,166.1300049,1,Apparel,Europe,0.25,461.480011,T8033
CASH,4,17.30999947,0,Apparel,Europe,0.25,461.480011,T8034
CASH,4,21.45000076,0,Apparel,Europe,0.25,129.9900055,T8035
CASH,4,13.85999966,1,Golf,Europe,0.01,50,T8036
CASH,4,13.72000027,0,Golf,Europe,0.02,50,T8037
CASH,4,10.09000015,1,Golf,Europe,0.029999999,39.99000168,T8038
CASH,4,16.14999962,0,Golf,Europe,0.050000001,50,T8039
CASH,4,3.49000001,1,Golf,Europe,0.07,50,T8040
CASH,4,20.70000076,0,Golf,Europe,0.100000001,50,T8041
CASH,4,16.34000015,0,Golf,Europe,0.100000001,50,T8042
CASH,4,3.980000019,0,Golf,Europe,0.119999997,39.99000168,T8043
CASH,4,10.56000042,0,Golf,Europe,0.119999997,50,T8044
CASH,4,-7.199999809,0,Golf,Europe,0.170000002,39.99000168,T8045
CASH,4,19.68000031,0,Golf,Europe,0.180000007,50,T8046
CASH,4,12.03999996,0,Outdoors,Europe,0.039999999,199,T8047
CASH,4,87.40000153,0,Outdoors,Europe,0.050000001,199.9900055,T8048
CASH,4,-78.05999756,0,Outdoors,Europe,0.180000007,399.9899902,T8049
CASH,4,51,0,FanShop,Europe,0,299.980011,T8050
CASH,4,140.9900055,0,FanShop,Europe,0,299.980011,T8051
CASH,4,-93.19999695,0,FanShop,Europe,0,399.980011,T8052
CASH,4,77.20999908,1,FanShop,Europe,0.01,299.980011,T8053
CASH,4,130.6699982,1,FanShop,Europe,0.01,299.980011,T8054
CASH,4,92.94999695,0,FanShop,Europe,0.01,299.980011,T8055
CASH,4,-143.8600006,1,FanShop,Europe,0.02,399.980011,T8056
CASH,4,-485.0700073,0,FanShop,Europe,0.02,299.980011,T8057
CASH,4,127.3899994,0,FanShop,Europe,0.02,399.980011,T8058
CASH,4,133.8500061,0,FanShop,Europe,0.029999999,299.980011,T8059
CASH,4,-51.20999908,1,FanShop,Europe,0.029999999,299.980011,T8060
CASH,4,-232.7799988,0,FanShop,Europe,0.029999999,299.980011,T8061
CASH,4,157.4299927,0,FanShop,Europe,0.039999999,399.980011,T8062
CASH,4,51.84000015,1,FanShop,Europe,0.039999999,299.980011,T8063
CASH,4,119.0299988,0,FanShop,Europe,0.039999999,399.980011,T8064
CASH,4,137.2100067,0,FanShop,Europe,0.059999999,399.980011,T8065
CASH,4,72.54000092,0,FanShop,Europe,0.07,299.980011,T8066
CASH,4,97.63999939,0,FanShop,Europe,0.07,299.980011,T8067
CASH,4,125.5699997,0,FanShop,Europe,0.090000004,299.980011,T8068
CASH,4,127.3899994,1,FanShop,Europe,0.090000004,399.980011,T8069
CASH,4,105.5500031,0,FanShop,Europe,0.090000004,399.980011,T8070
CASH,4,-422.3699951,1,FanShop,Europe,0.119999997,299.980011,T8071
CASH,4,129.3500061,0,FanShop,Europe,0.119999997,299.980011,T8072
CASH,4,90.48000336,0,FanShop,Europe,0.129999995,399.980011,T8073
CASH,4,163.1900024,0,FanShop,Europe,0.150000006,399.980011,T8074
CASH,4,66.30000305,0,FanShop,Europe,0.150000006,299.980011,T8075
CASH,4,164.6300049,0,FanShop,Europe,0.159999996,399.980011,T8076
CASH,4,94.08000183,1,FanShop,Europe,0.159999996,399.980011,T8077
CASH,4,115.9100037,0,FanShop,Europe,0.159999996,299.980011,T8078
CASH,4,-232.3899994,1,FanShop,Europe,0.170000002,399.980011,T8079
CASH,4,159.3500061,0,FanShop,Europe,0.170000002,399.980011,T8080
CASH,4,83.13999939,0,FanShop,Europe,0.180000007,299.980011,T8081
CASH,4,-368.980011,0,FanShop,Europe,0.180000007,299.980011,T8082
CASH,4,-405.8699951,0,FanShop,Europe,0.180000007,299.980011,T8083
CASH,4,-3.359999895,0,FanShop,Europe,0.200000003,299.980011,T8084
CASH,4,60,1,FanShop,Europe,0.200000003,299.980011,T8085
CASH,4,24,1,FanShop,Europe,0.200000003,299.980011,T8086
CASH,4,100.1500015,0,FanShop,Europe,0.200000003,399.980011,T8087
CASH,4,105.7399979,1,FanShop,Europe,0.25,299.980011,T8088
CASH,4,104.9899979,1,FanShop,Europe,0.25,399.980011,T8089
CASH,4,-464.980011,1,FanShop,Europe,0.25,399.980011,T8090
CASH,4,-53.54999924,1,FanShop,Europe,0.25,299.980011,T8091
CASH,4,104.9899979,0,FanShop,Europe,0.25,399.980011,T8092
CASH,4,-19.79999924,1,BookShop,Europe,0.02,31.07999992,T8093
CASH,4,39.75,0,DiscsShop,Europe,0.07,164.3800049,T8094
CASH,4,27.29000092,0,DiscsShop,Europe,0.170000002,164.3800049,T8095
CASH,4,-3.910000086,0,DiscsShop,Europe,0.180000007,164.3800049,T8096
CASH,4,-16.44000053,0,DiscsShop,Europe,0.200000003,164.3800049,T8097
CASH,4,-164.9799957,0,Footwear,LATAM,0,99.98999786,T8098
CASH,4,34.65000153,0,Footwear,LATAM,0.01,99.98999786,T8099
CASH,4,8.619999886,0,Footwear,LATAM,0.02,99.98999786,T8100
CASH,4,-2.809999943,1,Footwear,LATAM,0.029999999,99.98999786,T8101
CASH,4,30.42000008,0,Footwear,LATAM,0.100000001,99.98999786,T8102
CASH,4,9.600000381,1,Footwear,LATAM,0.150000006,99.98999786,T8103
CASH,4,6,0,Footwear,LATAM,0.200000003,99.98999786,T8104
CASH,4,6.599999905,1,Apparel,LATAM,0,59.99000168,T8105
CASH,4,28.79999924,0,Apparel,LATAM,0,59.99000168,T8106
CASH,4,33.79999924,0,Apparel,LATAM,0,129.9900055,T8107
CASH,4,32.5,1,Apparel,LATAM,0,129.9900055,T8108
CASH,4,5.199999809,0,Apparel,LATAM,0,129.9900055,T8109
CASH,4,-28.95999908,0,Apparel,LATAM,0.01,129.9900055,T8110
CASH,4,45.04000092,1,Apparel,LATAM,0.01,129.9900055,T8111
CASH,4,61.77000046,1,Apparel,LATAM,0.01,129.9900055,T8112
CASH,4,33.45999908,0,Apparel,LATAM,0.01,129.9900055,T8113
CASH,4,43.5,0,Apparel,LATAM,0.01,129.9900055,T8114
CASH,4,40.27999878,0,Apparel,LATAM,0.01,129.9900055,T8115
CASH,4,61.15000153,1,Apparel,LATAM,0.02,129.9900055,T8116
CASH,4,10.34000015,1,Apparel,LATAM,0.029999999,129.9900055,T8117
CASH,4,-21.05999947,1,Apparel,LATAM,0.029999999,129.9900055,T8118
CASH,4,6.300000191,0,Apparel,LATAM,0.029999999,129.9900055,T8119
CASH,4,11.10000038,0,Apparel,LATAM,0.029999999,129.9900055,T8120
CASH,4,31.52000046,0,Apparel,LATAM,0.029999999,129.9900055,T8121
CASH,4,34.04000092,0,Apparel,LATAM,0.029999999,129.9900055,T8122
CASH,4,-95.70999908,0,Apparel,LATAM,0.039999999,129.9900055,T8123
CASH,4,43.68000031,0,Apparel,LATAM,0.039999999,129.9900055,T8124
CASH,4,6.239999771,0,Apparel,LATAM,0.039999999,129.9900055,T8125
CASH,4,40.56000137,0,Apparel,LATAM,0.039999999,129.9900055,T8126
CASH,4,16.53000069,0,Apparel,LATAM,0.050000001,59.99000168,T8127
CASH,4,-20.12999916,0,Apparel,LATAM,0.050000001,129.9900055,T8128
CASH,4,34.58000183,1,Apparel,LATAM,0.050000001,129.9900055,T8129
CASH,4,38.45000076,1,Apparel,LATAM,0.059999999,129.9900055,T8130
CASH,4,-162.7599945,1,Apparel,LATAM,0.059999999,129.9900055,T8131
CASH,4,1.230000019,0,Apparel,LATAM,0.059999999,129.9900055,T8132
CASH,4,-26.22999954,1,Apparel,LATAM,0.07,129.9900055,T8133
CASH,4,56.77999878,0,Apparel,LATAM,0.090000004,129.9900055,T8134
CASH,4,-10.92000008,1,Apparel,LATAM,0.090000004,59.99000168,T8135
CASH,4,53.22999954,0,Apparel,LATAM,0.090000004,129.9900055,T8136
CASH,4,19.8199997,0,Apparel,LATAM,0.090000004,59.99000168,T8137
CASH,4,56.15999985,0,Apparel,LATAM,0.100000001,129.9900055,T8138
CASH,4,39.54000092,1,Apparel,LATAM,0.100000001,129.9900055,T8139
CASH,4,-29.25,0,Apparel,LATAM,0.100000001,129.9900055,T8140
CASH,4,-67.26999664,0,Apparel,LATAM,0.100000001,129.9900055,T8141
CASH,4,8.579999924,1,Apparel,LATAM,0.119999997,129.9900055,T8142
CASH,4,-8.119999886,1,Apparel,LATAM,0.119999997,129.9900055,T8143
CASH,4,53.15000153,1,Apparel,LATAM,0.129999995,129.9900055,T8144
CASH,4,35.40000153,0,Apparel,LATAM,0.129999995,129.9900055,T8145
CASH,4,21.42000008,1,Apparel,LATAM,0.150000006,59.99000168,T8146
CASH,4,-33.13999939,1,Apparel,LATAM,0.150000006,59.99000168,T8147
CASH,4,-88.38999939,0,Apparel,LATAM,0.150000006,129.9900055,T8148
CASH,4,33.15000153,0,Apparel,LATAM,0.150000006,129.9900055,T8149
CASH,4,11.05000019,0,Apparel,LATAM,0.150000006,129.9900055,T8150
CASH,4,4.489999771,1,Apparel,LATAM,0.150000006,59.99000168,T8151
CASH,4,9.93999958,0,Apparel,LATAM,0.150000006,129.9900055,T8152
CASH,4,35.90999985,0,Apparel,LATAM,0.150000006,129.9900055,T8153
CASH,4,30.94000053,0,Apparel,LATAM,0.150000006,129.9900055,T8154
CASH,4,32.04000092,0,Apparel,LATAM,0.150000006,129.9900055,T8155
CASH,4,-87.34999847,0,Apparel,LATAM,0.159999996,129.9900055,T8156
CASH,4,49.13999939,0,Apparel,LATAM,0.159999996,129.9900055,T8157
CASH,4,-183.4199982,0,Apparel,LATAM,0.170000002,129.9900055,T8158
CASH,4,28.04999924,1,Apparel,LATAM,0.170000002,129.9900055,T8159
CASH,4,8.529999733,0,Apparel,LATAM,0.180000007,129.9900055,T8160
CASH,4,29.85000038,1,Apparel,LATAM,0.180000007,129.9900055,T8161
CASH,4,-53.29999924,0,Apparel,LATAM,0.180000007,129.9900055,T8162
CASH,4,26.64999962,0,Apparel,LATAM,0.180000007,129.9900055,T8163
CASH,4,47.97000122,1,Apparel,LATAM,0.180000007,129.9900055,T8164
CASH,4,49.02999878,1,Apparel,LATAM,0.180000007,129.9900055,T8165
CASH,4,21.12000084,0,Apparel,LATAM,0.200000003,59.99000168,T8166
CASH,4,11.75,1,Apparel,LATAM,0.200000003,129.9900055,T8167
CASH,4,19.54999924,0,Apparel,LATAM,0.200000003,129.9900055,T8168
CASH,4,-79.76000214,0,Apparel,LATAM,0.200000003,129.9900055,T8169
CASH,4,0,1,Apparel,LATAM,0.200000003,129.9900055,T8170
CASH,4,11.75,0,Apparel,LATAM,0.200000003,129.9900055,T8171
CASH,4,3.369999886,1,Apparel,LATAM,0.25,59.99000168,T8172
CASH,4,9.75,0,Apparel,LATAM,0.25,129.9900055,T8173
CASH,4,-15.89000034,0,Apparel,LATAM,0.25,129.9900055,T8174
CASH,4,7.989999771,1,Apparel,LATAM,0.25,129.9900055,T8175
CASH,4,3,0,Golf,LATAM,0,50,T8176
CASH,4,24.75,0,Golf,LATAM,0.01,50,T8177
CASH,4,-4.210000038,1,Golf,LATAM,0.02,50,T8178
CASH,4,-76,0,Golf,LATAM,0.050000001,50,T8179
CASH,4,12.35000038,0,Golf,LATAM,0.050000001,39.99000168,T8180
CASH,4,5.090000153,1,Golf,LATAM,0.100000001,50,T8181
CASH,4,16.70000076,1,Golf,LATAM,0.129999995,39.99000168,T8182
CASH,4,11.47999954,1,Golf,LATAM,0.150000006,50,T8183
CASH,4,19.73999977,0,Golf,LATAM,0.159999996,50,T8184
CASH,4,5.480000019,1,Golf,LATAM,0.159999996,39.99000168,T8185
CASH,4,14.19999981,0,Golf,LATAM,0.159999996,50,T8186
CASH,4,-0.579999983,1,Golf,LATAM,0.170000002,50,T8187
CASH,4,56,1,Golf,LATAM,0.200000003,199.9900055,T8188
CASH,4,11.19999981,0,Golf,LATAM,0.200000003,50,T8189
CASH,4,8.079999924,0,Outdoors,LATAM,0.02,109.9499969,T8190
CASH,4,6.019999981,0,Outdoors,LATAM,0.170000002,19.98999977,T8191
CASH,4,36.90000153,0,Outdoors,LATAM,0.180000007,249.9900055,T8192
CASH,4,125.1900024,1,FanShop,LATAM,0,399.980011,T8193
CASH,4,-4.199999809,0,FanShop,LATAM,0,299.980011,T8194
CASH,4,-45.20000076,0,FanShop,LATAM,0,399.980011,T8195
CASH,4,40,0,FanShop,LATAM,0,399.980011,T8196
CASH,4,86.98999786,0,FanShop,LATAM,0,299.980011,T8197
CASH,4,139.5800018,1,FanShop,LATAM,0.01,299.980011,T8198
CASH,4,83.15000153,0,FanShop,LATAM,0.01,299.980011,T8199
CASH,4,148.4900055,0,FanShop,LATAM,0.01,299.980011,T8200
CASH,4,138.5899963,0,FanShop,LATAM,0.01,399.980011,T8201
CASH,4,123.9400024,0,FanShop,LATAM,0.01,399.980011,T8202
CASH,4,122.6900024,0,FanShop,LATAM,0.02,399.980011,T8203
CASH,4,49,0,FanShop,LATAM,0.02,399.980011,T8204
CASH,4,85.25,1,FanShop,LATAM,0.02,299.980011,T8205
CASH,4,24.29999924,0,FanShop,LATAM,0.02,399.980011,T8206
CASH,4,-36.75,0,FanShop,LATAM,0.02,299.980011,T8207
CASH,4,49,0,FanShop,LATAM,0.02,399.980011,T8208
CASH,4,81.47000122,0,FanShop,LATAM,0.029999999,299.980011,T8209
CASH,4,106.6900024,0,FanShop,LATAM,0.029999999,399.980011,T8210
CASH,4,18.13999939,1,FanShop,LATAM,0.039999999,299.980011,T8211
CASH,4,28.79999924,0,FanShop,LATAM,0.039999999,399.980011,T8212
CASH,4,178.5899963,1,FanShop,LATAM,0.050000001,399.980011,T8213
CASH,4,132.9900055,0,FanShop,LATAM,0.050000001,399.980011,T8214
CASH,4,-182.3899994,0,FanShop,LATAM,0.050000001,399.980011,T8215
CASH,4,46.20999908,0,FanShop,LATAM,0.059999999,299.980011,T8216
CASH,4,173.8699951,1,FanShop,LATAM,0.059999999,399.980011,T8217
CASH,4,138.9100037,1,FanShop,LATAM,0.059999999,299.980011,T8218
CASH,4,125.7300034,0,FanShop,LATAM,0.07,399.980011,T8219
CASH,4,11.15999985,0,FanShop,LATAM,0.07,299.980011,T8220
CASH,4,87.3199997,0,FanShop,LATAM,0.07,299.980011,T8221
CASH,4,24.02000046,0,FanShop,LATAM,0.090000004,299.980011,T8222
CASH,4,40.95000076,0,FanShop,LATAM,0.090000004,299.980011,T8223
CASH,4,118.2900009,0,FanShop,LATAM,0.090000004,399.980011,T8224
CASH,4,81.88999939,1,FanShop,LATAM,0.090000004,299.980011,T8225
CASH,4,90.08000183,1,FanShop,LATAM,0.090000004,299.980011,T8226
CASH,4,118.2900009,1,FanShop,LATAM,0.090000004,399.980011,T8227
CASH,4,70.98000336,0,FanShop,LATAM,0.090000004,299.980011,T8228
CASH,4,101.2399979,1,FanShop,LATAM,0.100000001,299.980011,T8229
CASH,4,132.2899933,0,FanShop,LATAM,0.100000001,299.980011,T8230
CASH,4,27,0,FanShop,LATAM,0.100000001,299.980011,T8231
CASH,4,31.68000031,0,FanShop,LATAM,0.100000001,399.980011,T8232
CASH,4,49.68000031,1,FanShop,LATAM,0.100000001,399.980011,T8233
CASH,4,27,0,FanShop,LATAM,0.100000001,299.980011,T8234
CASH,4,29.82999992,1,FanShop,LATAM,0.119999997,299.980011,T8235
CASH,4,98.98999786,1,FanShop,LATAM,0.119999997,299.980011,T8236
CASH,4,89.23000336,0,FanShop,LATAM,0.119999997,299.980011,T8237
CASH,4,94.73999786,0,FanShop,LATAM,0.129999995,299.980011,T8238
CASH,4,81.69000244,1,FanShop,LATAM,0.129999995,299.980011,T8239
CASH,4,112.2200012,0,FanShop,LATAM,0.129999995,299.980011,T8240
CASH,4,-49.06000137,1,FanShop,LATAM,0.129999995,299.980011,T8241
CASH,4,35.70000076,0,FanShop,LATAM,0.150000006,299.980011,T8242
CASH,4,31.87000084,1,FanShop,LATAM,0.150000006,299.980011,T8243
CASH,4,92.55999756,0,FanShop,LATAM,0.150000006,299.980011,T8244
CASH,4,54.40000153,1,FanShop,LATAM,0.150000006,399.980011,T8245
CASH,4,21.17000008,1,FanShop,LATAM,0.159999996,399.980011,T8246
CASH,4,154.5500031,0,FanShop,LATAM,0.159999996,399.980011,T8247
CASH,4,161.2700043,0,FanShop,LATAM,0.159999996,399.980011,T8248
CASH,4,-265.5899963,1,FanShop,LATAM,0.170000002,399.980011,T8249
CASH,4,92.95999908,0,FanShop,LATAM,0.170000002,399.980011,T8250
CASH,4,86.08999634,0,FanShop,LATAM,0.180000007,299.980011,T8251
CASH,4,111.5100021,0,FanShop,LATAM,0.180000007,399.980011,T8252
CASH,4,-66.66000366,0,FanShop,LATAM,0.180000007,299.980011,T8253
CASH,4,86.08999634,0,FanShop,LATAM,0.180000007,299.980011,T8254
CASH,4,76.25,0,FanShop,LATAM,0.180000007,299.980011,T8255
CASH,4,27.12000084,1,FanShop,LATAM,0.200000003,299.980011,T8256
CASH,4,15.11999989,0,FanShop,LATAM,0.200000003,299.980011,T8257
CASH,4,63,0,FanShop,LATAM,0.25,299.980011,T8258
CASH,4,-3366,0,Technology,PacificAsia,0.119999997,1500,T8259
CASH,4,94.5,0,Technology,PacificAsia,0.159999996,1500,T8260
CASH,4,70.94000244,1,Technology,PacificAsia,0.170000002,252.8800049,T8261
CASH,4,-115.2099991,0,PetShop,PacificAsia,0.090000004,84.40000153,T8262
CASH,4,31.13999939,1,PetShop,PacificAsia,0.180000007,84.40000153,T8263
CASH,4,95.23999786,0,HealthandBeauty,PacificAsia,0,293.0400085,T8264
CASH,4,107.0800018,0,HealthandBeauty,PacificAsia,0.129999995,293.0400085,T8265
CASH,4,31.85000038,0,Footwear,PacificAsia,0.02,99.98999786,T8266
CASH,4,9.56000042,0,Footwear,PacificAsia,0.02,30,T8267
CASH,4,33.95000076,0,Footwear,PacificAsia,0.029999999,99.98999786,T8268
CASH,4,2.640000105,1,Footwear,PacificAsia,0.039999999,54.97000122,T8269
CASH,4,29.39999962,0,Footwear,PacificAsia,0.129999995,99.98999786,T8270
CASH,4,24.64999962,1,Footwear,PacificAsia,0.150000006,99.98999786,T8271
CASH,4,16.79999924,1,Footwear,PacificAsia,0.200000003,99.98999786,T8272
CASH,4,62.59000015,0,Apparel,PacificAsia,0,215.8200073,T8273
CASH,4,-24.19000053,0,Apparel,PacificAsia,0.01,129.9900055,T8274
CASH,4,48.25999832,0,Apparel,PacificAsia,0.01,129.9900055,T8275
CASH,4,32.16999817,0,Apparel,PacificAsia,0.01,129.9900055,T8276
CASH,4,58.59999847,1,Apparel,PacificAsia,0.02,129.9900055,T8277
CASH,4,14.39999962,0,Apparel,PacificAsia,0.02,129.9900055,T8278
CASH,4,44.59000015,0,Apparel,PacificAsia,0.02,129.9900055,T8279
CASH,4,54.77999878,0,Apparel,PacificAsia,0.02,129.9900055,T8280
CASH,4,15.28999996,1,Apparel,PacificAsia,0.02,59.99000168,T8281
CASH,4,116.3899994,0,Apparel,PacificAsia,0.029999999,461.480011,T8282
CASH,4,-148.1600037,1,Apparel,PacificAsia,0.029999999,129.9900055,T8283
CASH,4,37.83000183,0,Apparel,PacificAsia,0.029999999,129.9900055,T8284
CASH,4,-27.36000061,1,Apparel,PacificAsia,0.029999999,129.9900055,T8285
CASH,4,56.15999985,0,Apparel,PacificAsia,0.039999999,129.9900055,T8286
CASH,4,-251.2799988,0,Apparel,PacificAsia,0.039999999,357.1000061,T8287
CASH,4,14.25,0,Apparel,PacificAsia,0.050000001,59.99000168,T8288
CASH,4,35.81000137,0,Apparel,PacificAsia,0.050000001,129.9900055,T8289
CASH,4,41.74000168,0,Apparel,PacificAsia,0.050000001,129.9900055,T8290
CASH,4,41.74000168,0,Apparel,PacificAsia,0.050000001,129.9900055,T8291
CASH,4,57.11000061,1,Apparel,PacificAsia,0.059999999,215.8200073,T8292
CASH,4,39.31000137,1,Apparel,PacificAsia,0.059999999,129.9900055,T8293
CASH,4,57.74000168,1,Apparel,PacificAsia,0.059999999,129.9900055,T8294
CASH,4,19.53000069,0,Apparel,PacificAsia,0.07,59.99000168,T8295
CASH,4,10.64000034,0,Apparel,PacificAsia,0.07,129.9900055,T8296
CASH,4,22.96999931,1,Apparel,PacificAsia,0.07,129.9900055,T8297
CASH,4,8.869999886,0,Apparel,PacificAsia,0.090000004,129.9900055,T8298
CASH,4,26.02000046,0,Apparel,PacificAsia,0.090000004,129.9900055,T8299
CASH,4,30.76000023,1,Apparel,PacificAsia,0.090000004,129.9900055,T8300
CASH,4,56.77999878,1,Apparel,PacificAsia,0.090000004,129.9900055,T8301
CASH,4,-5.5,1,Apparel,PacificAsia,0.100000001,129.9900055,T8302
CASH,4,30.42000008,1,Apparel,PacificAsia,0.100000001,129.9900055,T8303
CASH,4,195.2100067,0,Apparel,PacificAsia,0.100000001,461.480011,T8304
CASH,4,42.11999893,0,Apparel,PacificAsia,0.100000001,129.9900055,T8305
CASH,4,1.139999986,1,Apparel,PacificAsia,0.119999997,129.9900055,T8306
CASH,4,37.75,1,Apparel,PacificAsia,0.119999997,129.9900055,T8307
CASH,4,51.47999954,0,Apparel,PacificAsia,0.119999997,129.9900055,T8308
CASH,4,39.58000183,0,Apparel,PacificAsia,0.129999995,129.9900055,T8309
CASH,4,51.3199997,0,Apparel,PacificAsia,0.159999996,129.9900055,T8310
CASH,4,83.23999786,1,Apparel,PacificAsia,0.159999996,210.8500061,T8311
CASH,4,-120.9199982,1,Apparel,PacificAsia,0.159999996,215.8200073,T8312
CASH,4,8.18999958,0,Apparel,PacificAsia,0.159999996,129.9900055,T8313
CASH,4,62.24000168,0,Apparel,PacificAsia,0.170000002,357.1000061,T8314
CASH,4,0,0,Apparel,PacificAsia,0.180000007,129.9900055,T8315
CASH,4,44.77000046,1,Apparel,PacificAsia,0.180000007,129.9900055,T8316
CASH,4,14.52999973,0,Apparel,PacificAsia,0.180000007,59.08000183,T8317
CASH,4,48.88000107,1,Apparel,PacificAsia,0.200000003,129.9900055,T8318
CASH,4,23.39999962,1,Apparel,PacificAsia,0.200000003,129.9900055,T8319
CASH,4,-33.74000168,0,Apparel,PacificAsia,0.200000003,210.8500061,T8320
CASH,4,37.75,0,Apparel,PacificAsia,0.200000003,129.9900055,T8321
CASH,4,-65.02999878,0,Apparel,PacificAsia,0.25,129.9900055,T8322
CASH,4,29.25,0,Apparel,PacificAsia,0.25,129.9900055,T8323
CASH,4,10.80000019,0,Golf,PacificAsia,0,39.99000168,T8324
CASH,4,21.0699997,0,Golf,PacificAsia,0.02,50,T8325
CASH,4,3.430000067,0,Golf,PacificAsia,0.02,50,T8326
CASH,4,22.79999924,1,Golf,PacificAsia,0.029999999,50,T8327
CASH,4,-30.38999939,0,Golf,PacificAsia,0.050000001,39.99000168,T8328
CASH,4,12.35000038,1,Golf,PacificAsia,0.050000001,50,T8329
CASH,4,15.35999966,1,Golf,PacificAsia,0.059999999,50,T8330
CASH,4,12.30000019,0,Golf,PacificAsia,0.090000004,39.99000168,T8331
CASH,4,5.090000153,0,Golf,PacificAsia,0.100000001,50,T8332
CASH,4,9.5,1,Golf,PacificAsia,0.119999997,39.99000168,T8333
CASH,4,11.61999989,0,Golf,PacificAsia,0.170000002,39.99000168,T8334
CASH,4,-29.3199997,1,Golf,PacificAsia,0.200000003,50,T8335
CASH,4,84.36000061,0,Outdoors,PacificAsia,0.01,532.5800171,T8336
CASH,4,91.0699997,0,Outdoors,PacificAsia,0.050000001,532.5800171,T8337
CASH,4,-19.22999954,0,Outdoors,PacificAsia,0.050000001,532.5800171,T8338
CASH,4,6.300000191,1,Outdoors,PacificAsia,0.100000001,24.98999977,T8339
CASH,4,-319.980011,1,FanShop,PacificAsia,0,399.980011,T8340
CASH,4,108.8899994,0,FanShop,PacificAsia,0,299.980011,T8341
CASH,4,44.54999924,1,FanShop,PacificAsia,0.01,299.980011,T8342
CASH,4,44.75,0,FanShop,PacificAsia,0.01,399.980011,T8343
CASH,4,114.8300018,0,FanShop,PacificAsia,0.01,399.980011,T8344
CASH,4,92.94999695,0,FanShop,PacificAsia,0.01,299.980011,T8345
CASH,4,142.2899933,1,FanShop,PacificAsia,0.02,399.980011,T8346
CASH,4,184.2299957,0,FanShop,PacificAsia,0.02,399.980011,T8347
CASH,4,127.3899994,0,FanShop,PacificAsia,0.02,399.980011,T8348
CASH,4,119.3000031,1,FanShop,PacificAsia,0.029999999,299.980011,T8349
CASH,4,139.6399994,1,FanShop,PacificAsia,0.050000001,299.980011,T8350
CASH,4,-38,0,FanShop,PacificAsia,0.050000001,399.980011,T8351
CASH,4,24.79000092,0,FanShop,PacificAsia,0.050000001,299.980011,T8352
CASH,4,17.95000076,1,FanShop,PacificAsia,0.050000001,299.980011,T8353
CASH,4,-35.61999893,1,FanShop,PacificAsia,0.050000001,299.980011,T8354
CASH,4,136.0700073,1,FanShop,PacificAsia,0.059999999,299.980011,T8355
CASH,4,98.27999878,0,FanShop,PacificAsia,0.059999999,399.980011,T8356
CASH,4,-3.690000057,1,FanShop,PacificAsia,0.059999999,299.980011,T8357
CASH,4,-289.9100037,0,FanShop,PacificAsia,0.059999999,399.980011,T8358
CASH,4,49.13999939,1,FanShop,PacificAsia,0.090000004,299.980011,T8359
CASH,4,117.3799973,0,FanShop,PacificAsia,0.090000004,299.980011,T8360
CASH,4,87.73999786,0,FanShop,PacificAsia,0.100000001,299.980011,T8361
CASH,4,33,0,FanShop,PacificAsia,0.119999997,299.980011,T8362
CASH,4,163.5500031,1,FanShop,PacificAsia,0.129999995,399.980011,T8363
CASH,4,163.5500031,1,FanShop,PacificAsia,0.129999995,399.980011,T8364
CASH,4,-65.25,0,FanShop,PacificAsia,0.129999995,299.980011,T8365
CASH,4,86.18000031,0,FanShop,PacificAsia,0.150000006,299.980011,T8366
CASH,4,42.58000183,1,FanShop,PacificAsia,0.150000006,299.980011,T8367
CASH,4,107.0899963,0,FanShop,PacificAsia,0.150000006,299.980011,T8368
CASH,4,15.86999989,0,FanShop,PacificAsia,0.159999996,299.980011,T8369
CASH,4,159.3500061,1,FanShop,PacificAsia,0.170000002,399.980011,T8370
CASH,4,122,0,FanShop,PacificAsia,0.170000002,299.980011,T8371
DEBIT,4,-76.98999786,0,Footwear,USCA,0.119999997,99.98999786,T8372
DEBIT,4,7.659999847,1,Footwear,USCA,0.129999995,99.98999786,T8373
DEBIT,4,39.95000076,1,Footwear,USCA,0.150000006,99.98999786,T8374
DEBIT,4,-15.78999996,0,Footwear,USCA,0.159999996,99.98999786,T8375
DEBIT,4,7.760000229,0,Footwear,USCA,0.159999996,27.98999977,T8376
DEBIT,4,-65.58999634,0,Footwear,USCA,0.180000007,99.98999786,T8377
DEBIT,4,4.920000076,1,Footwear,USCA,0.180000007,30,T8378
DEBIT,4,33.61999893,1,Footwear,USCA,0.180000007,99.98999786,T8379
